zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL
2092902986,SOLD,Sold,,365000,0,,372700,,1072,,,0,0,"1400 Hubbell Place UNIT PH111, Seattle, WA 98101",1400 Hubbell Place UNIT PH111,Seattle,WA,98101,47.61215,-122.32971,,false,03/17/2021,365000,https://photos.zillowstatic.com/fp/ea16a1d54a589df683e6cd350d46f29e-p_e.jpg,https://www.zillow.com/homedetails/1400-Hubbell-Pl-PH-111-Seattle-WA-98101/2092902986_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
305507158,SOLD,Sold,,625000,993,629,662500,667,1721,,,1,1,"1321 Seneca St, Seattle, WA 98101",1321 Seneca St,Seattle,WA,98101,47.611786,-122.324,,false,03/16/2021,625000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.611785888671875,-122.3239974975586&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=cA-s1vBHNIL7kRtJs_0QWlNpmZM=",https://www.zillow.com/homedetails/1321-Seneca-St-Seattle-WA-98101/305507158_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
2087739625,SOLD,Sold,,625000,993,629,600300,605,1580,,,1,1,"1321 Seneca Street UNIT 407, Seattle, WA 98101",1321 Seneca Street UNIT 407,Seattle,WA,98101,47.61181,-122.323235,,false,03/16/2021,625000,https://photos.zillowstatic.com/fp/cea2464a5744840d0285a59d16b74e5e-p_e.jpg,https://www.zillow.com/homedetails/1321-Seneca-St-APT-407-Seattle-WA-98101/2087739625_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
61767079,SOLD,Sold,,495000,751,659,515100,686,1328,,,1,1,"1420 Terry Ave UNIT 905, Seattle, WA 98101",1420 Terry Ave UNIT 905,Seattle,WA,98101,47.61264,-122.32924,,false,03/15/2021,495000,https://photos.zillowstatic.com/fp/c8dbcbf609eda7f40910c1142d2047ec-p_e.jpg,https://www.zillow.com/homedetails/1420-Terry-Ave-UNIT-905-Seattle-WA-98101/61767079_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
61719214,SOLD,Sold,,455000,616,739,446100,724,2255,0.3531,acres,1,1,"1420 Terry Avenue UNIT 1006, Seattle, WA 98101",1420 Terry Avenue UNIT 1006,Seattle,WA,98101,47.612644,-122.32923,,false,03/12/2021,455000,https://photos.zillowstatic.com/fp/94fab31283a83c624680b36c89dae2f6-p_e.jpg,https://www.zillow.com/homedetails/1420-Terry-Ave-UNIT-1006-Seattle-WA-98101/61719214_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
2075152680,SOLD,Sold,,455000,,,,,2110,,,,,"1420 Terry Ave UNIT 1006, Seattle, WA 98101",1420 Terry Ave UNIT 1006,Seattle,WA,98101,47.61263,-122.32924,,false,03/12/2021,455000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.61262893676758,-122.32923889160156&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=DPyjam5lTixQg8YtHnkb2X3tmdk=",https://www.zillow.com/homedetails/1420-Terry-Ave-UNIT-1006-Seattle-WA-98101/2075152680_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
337596194,SOLD,Sold,,430000,449,958,417400,930,1074,,,1,1,"1808 Minor Avenue UNIT 2202, Seattle, WA 98101",1808 Minor Avenue UNIT 2202,Seattle,WA,98101,47.61709,-122.33067,,false,03/10/2021,430000,https://photos.zillowstatic.com/fp/028f3f971f038c5a653d5b74da0f9a5f-p_e.jpg,https://www.zillow.com/homedetails/1808-Minor-Ave-2202-Seattle-WA-98101/337596194_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
2076913448,SOLD,Sold,,430000,449,958,408300,909,1111,,,1,1,"1808 Minor Ave #2202, Seattle, WA 98101",1808 Minor Ave #2202,Seattle,WA,98101,47.618263,-122.33137,,false,03/10/2021,430000,https://photos.zillowstatic.com/fp/804132e35dfe3bfeeb8a81d2c8564d0e-p_e.jpg,https://www.zillow.com/homedetails/1808-Minor-Ave-2202-Seattle-WA-98101/2076913448_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
68478805,SOLD,Sold,,376110,548,686,378400,691,971,0.331,acres,1,1,"1323 Boren Avenue UNIT 614, Seattle, WA 98101",1323 Boren Avenue UNIT 614,Seattle,WA,98101,47.61212,-122.328125,,false,03/09/2021,376110,https://photos.zillowstatic.com/fp/988faee05e6ee28e7a898abbfbd1b1a4-p_e.jpg,https://www.zillow.com/homedetails/1323-Boren-Ave-APT-614-Seattle-WA-98101/68478805_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
337597259,SOLD,Sold,,635496,579,1098,587600,1015,1501,,,1,1,"121 Stewart Street UNIT 1608, Seattle, WA 98101",121 Stewart Street UNIT 1608,Seattle,WA,98101,47.61073,-122.3405,,false,03/09/2021,635496,https://photos.zillowstatic.com/fp/44f890a243cce9c1445cdb87a3031ab8-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-1608-Seattle-WA-98101/337597259_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
337597277,SOLD,Sold,,765969,771,993,721500,936,1867,,,1,1,"121 Stewart Street UNIT 2004, Seattle, WA 98101",121 Stewart Street UNIT 2004,Seattle,WA,98101,47.61073,-122.3405,,false,03/09/2021,765969,https://photos.zillowstatic.com/fp/ea0bc830e17e3bd566499f97504112e8-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-2004-Seattle-WA-98101/337597277_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
2077951778,SOLD,Sold,,765969,771,993,702100,911,1840,,,1,1,"121 Stewart St #2004, Seattle, WA 98101",121 Stewart St #2004,Seattle,WA,98101,47.610706,-122.34062,,false,03/09/2021,765969,https://photos.zillowstatic.com/fp/8c5d357813beb0121dec74e37ba213c1-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-2004-Seattle-WA-98101/2077951778_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
2077952070,SOLD,Sold,,635496,579,1098,,,1567,,,1,1,"121 Stewart St #1608, Seattle, WA 98101",121 Stewart St #1608,Seattle,WA,98101,47.610558,-122.340576,,false,03/09/2021,635496,https://photos.zillowstatic.com/fp/33d5d26426e7170f7c3746d1fd93084c-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-1608-Seattle-WA-98101/2077952070_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
48978078,SOLD,Sold,,579000,610,949,519600,852,1336,,,1,1,"1415 2nd Avenue UNIT 701, Seattle, WA 98101",1415 2nd Avenue UNIT 701,Seattle,WA,98101,47.60864,-122.338776,,false,03/08/2021,579000,https://photos.zillowstatic.com/fp/a30f41d324708ada9c4d7a6fab276580-p_e.jpg,https://www.zillow.com/homedetails/1415-2nd-Ave-UNIT-701-Seattle-WA-98101/48978078_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
92571137,SOLD,Sold,,1150000,1607,716,1199700,747,3093,,,2,2,"1920 4th Avenue UNIT 1511, Seattle, WA 98101",1920 4th Avenue UNIT 1511,Seattle,WA,98101,47.612988,-122.3393,,false,03/05/2021,1150000,https://photos.zillowstatic.com/fp/d1d5bef95f0f4e00d53a37058f22d496-p_e.jpg,https://www.zillow.com/homedetails/1920-4th-Ave-UNIT-1511-Seattle-WA-98101/92571137_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
337596168,SOLD,Sold,,597500,653,915,570700,874,1461,,,1,1,"1808 Minor Avenue UNIT 1612, Seattle, WA 98101",1808 Minor Avenue UNIT 1612,Seattle,WA,98101,47.617115,-122.330734,,false,03/05/2021,597500,https://photos.zillowstatic.com/fp/5664d4156652df7f2de78e8ebb085a1c-p_e.jpg,https://www.zillow.com/homedetails/1808-Minor-Ave-1612-Seattle-WA-98101/337596168_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
337596217,SOLD,Sold,,417000,411,1015,400600,975,1028,,,1,1,"1808 Minor Avenue UNIT 2509, Seattle, WA 98101",1808 Minor Avenue UNIT 2509,Seattle,WA,98101,47.617043,-122.33059,,false,03/05/2021,417000,https://photos.zillowstatic.com/fp/15f9ba09a8064cc08a279b18fa5627a5-p_e.jpg,https://www.zillow.com/homedetails/1808-Minor-Ave-2509-Seattle-WA-98101/337596217_zpid/,https://www.zillow.com/seattle-wa-98101/sold/20_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A20%7D%7D
